company_name,url,address,phone,contact_url,区分,検出ワード,source_url,profile_url,company_confirmed,fetch
有限会社高橋印刷,http://www.takahashiinsatsu.com/,,,http://www.takahashiinsatsu.com/index.php?%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B,A｜地域広告・販促・Web支援,公式サイト確認：Web制作,https://www.ai-in-ko.or.jp/organization/member.html,http://www.takahashiinsatsu.com/index.php?%E4%BC%9A%E7%A4%BE%E6%A6%82%E8%A6%81%EF%BC%8F%E3%82%A2%E3%82%AF%E3%82%BB%E3%82%B9,yes,ok
株式会社北陸サンライズ,https://sungr.co.jp/sunrise-group/hokurikusunrise/,,,https://sungr.co.jp/sunrise-conract/,A｜地域広告・販促・Web支援,公式サイト確認：企画・デザイン,https://ishikawa-pia.jp/member-list/,,yes,ok
アイ・アンド・オー株式会社,https://www.i-and-o.jp/,,,https://www.i-and-o.jp/script/mailform/contact/,A｜地域広告・販促・Web支援,公式サイト確認：Web制作＋サイト制作＋ブランディング＋プロモーション＋マーケティング＋広告代理,https://www.hiroshima-ad.jp/,https://www.i-and-o.jp/index.html#company,yes,ok
株式会社新潟読売IS,https://www.niigata-yomiuri-is.co.jp/,,,https://www.niigata-yomiuri-is.co.jp/profile/mail_privacy.html?keepThis=true&TB_iframe=true&height=600&width=700,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング,https://www.niigata-ad55.jp/member.html,https://www.niigata-yomiuri-is.co.jp/profile/outline.php,yes,ok
オギノアートデザイン,http://www.oginoart.com/,,,http://www.oginoart.com/form.html,A｜地域広告・販促・Web支援,公式サイト確認：,https://www.akb.ne.jp/list.html,http://www.oginoart.com/company.html,yes,ok
オダ精巧社印刷株式会社,https://www.oda-p.jp/,,,https://www.oda-p.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画のご相談からデザイン,https://kapia.jp/member/,https://www.oda-p.jp/company/accessbusiness-hours/,yes,ok
株式会社グッドエス,https://good-s.co.jp/,,,https://good-s.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：Web制作＋サイト制作＋ホームページ制作,https://www.chikoubi.net/member.php,https://good-s.co.jp/aboutus/,yes,ok
株式会社コーナン,http://www.signskonan.co.jp/,,,http://www.signskonan.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画提案　デザイン＋企画提案から、デザイン,https://www.akb.ne.jp/list.html,http://www.signskonan.co.jp/company,yes,ok
シンヨーネオン電気株式会社,https://www.shinyo-f6.com/,,,https://www.shinyo-f6.com/%E3%81%8A%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B%E3%83%95%E3%82%A9%E3%83%BC%E3%83%A0/,A｜地域広告・販促・Web支援,公式サイト確認：,https://www.akb.ne.jp/list.html,https://www.shinyo-f6.com/会社案内-about-shinyo-neon/,yes,ok
ヒロミ産業株式会社,https://www.hiromisangyo.jp/,,,https://www.hiromisangyo.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画からデザイン,https://www.print.or.jp/association/sapporo.html,https://www.hiromisangyo.jp/company/,yes,ok
株式会社上総,http://k-kazusa.co.jp/,,,http://k-kazusa.co.jp/cathand/otoiawase.php?serial=06555,A｜地域広告・販促・Web支援,公式サイト確認：企画・デザイン,https://www.chikoubi.net/member.php,http://k-kazusa.co.jp/company.html,yes,ok
デジタルマーケティングイノベーションラボ株式会社,https://digima.co.jp/,,,https://digima.co.jp/pages/contact,A｜地域広告・販促・Web支援,公式サイト確認：SNS運用＋マーケティング,https://www.hiroshima-ad.jp/,https://digima.co.jp/pages/profile,yes,ok
web creation株式会社,https://webcreation.co.jp/index.html,,,https://webcreation.co.jp/contact.html,A｜地域広告・販促・Web支援,公式サイト確認：マーケティング,https://haaa.or.jp/member.html,https://webcreation.co.jp/aboutus.html,yes,ok
トチコミ 栃木コミュニティ情報番組 | 「伝える」を応援するサポートメディア,https://tochicomi.com/,,,https://tochicomi.com/contact/,A｜地域広告・販促・Web支援,公式サイト確認：WEB制作＋プロモーション＋動画制作,https://www.taaa.gr.jp/,,yes,ok
ナチュラルコム株式会社,https://www.naturalcom.jp/,,,https://www.naturalcom.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：ホームページ制作＋マーケティング＋広告代理,https://www.iwate-aaa.jp/member/index.html,https://www.naturalcom.jp/company/,yes,ok
ハシゴデザイン,https://www.hashigodesign.com/,,,https://www.hashigodesign.com/contact/,A｜地域広告・販促・Web支援,公式サイト確認：広告企画＋映像制作,https://www.niigata-ad55.jp/member.html,https://www.hashigodesign.com/about/,yes,ok
作道印刷株式会社,https://www.sakudo.co.jp/,,,https://www.sakudo.co.jp/contact/,A｜地域広告・販促・Web支援,公式サイト確認：企画・デザイン,https://osaka-pia.or.jp/members/,https://www.sakudo.co.jp/company/,yes,ok
株式会社産経広告社,https://sankei-ad.net/,,,https://sankei-ad.net/inquiry/,A｜地域広告・販促・Web支援,公式サイト確認：プロモーション＋マーケティング,https://www.aca-j.or.jp/meibo/,https://sankei-ad.net/company/,yes,ok
