company_name,url,address,phone,contact_url,区分,検出ワード,source_url,profile_url,company_confirmed,fetch
株式会社ユニオンアート・プロダクト,https://www.unionart.co.jp/,,,https://www.unionart.co.jp/enquiry/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業、私鉄・地下鉄・バス・地下街・屋外広告取扱、阪急電鉄・阪急バス・北大阪急行指定、サイン・ディスプレイ・宣伝企画・製作全般,https://www.daikokyo.or.jp/meibo_list.php?parts=05,https://www.unionart.co.jp/company/,yes,ok
株式会社ユニティー,https://www.unity-grp.co.jp/,,,https://www.unity-grp.co.jp/service/employment-information/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：軽作業請負、イベント内装施工サービス,https://www.daikokyo.or.jp/meibo_list.php?parts=06,https://www.unity-grp.co.jp/company/%E7%A4%BE%E9%95%B7%E6%8C%A8%E6%8B%B6/,yes,ok
株式会社レンテック,http://rentech.flips.jp/,,,http://rentech.flips.jp/?page=menu5,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：イベント、展示会物品レンタル、会場設営、看板製作,https://www.daikokyo.or.jp/meibo_list.php?parts=06,http://rentech.flips.jp/?page=menu1,yes,ok
株式会社交通アドセンター,https://www.kotsuadcenter.jp/,,,https://www.kotsuadcenter.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業(ＪＲ西日本・ＪＲ東海指定),https://www.daikokyo.or.jp/meibo_list.php?parts=05,https://www.kotsuadcenter.jp/company.html,yes,ok
株式会社京阪エージェンシー,https://www.keihan-ag.co.jp/,,,https://www.keihan-ag.co.jp/contact/index.html,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通広告・テレビ・ラジオ・新聞・雑誌等の広告、デザイン・印刷、イベント、屋外広告、サイン製作、インターネット広告製作,https://www.daikokyo.or.jp/meibo_list.php?parts=05,https://www.keihan-ag.co.jp/company/,yes,ok
株式会社光誠社,https://www.koseisha-ad.jp/,,,https://www.koseisha-ad.jp/contact,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業,https://www.daikokyo.or.jp/meibo_list.php?parts=03,https://www.koseisha-ad.jp/about-us,yes,ok
株式会社南海廣告社,http://www.nankaiad.co.jp/,,,https://www.nankaiad.co.jp/contact,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通広告(南海・ＪＲ・大阪市交通局・京阪・泉北)、屋外広告(屋上広告塔・ロードサイン)・電柱広告(関電柱・電話柱),https://www.daikokyo.or.jp/meibo_list.php?parts=06,https://www.nankaiad.co.jp/company,yes,ok
株式会社古川広告社,https://www.ad-furukawa.co.jp/,,,https://www.ad-furukawa.co.jp/pq,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業・屋外広告総合請負・諸看板製作・上記に付帯する一切の事業,https://www.daikokyo.or.jp/meibo_list.php?parts=07,https://www.ad-furukawa.co.jp/company/,yes,ok
株式会社大阪オリコミ,https://www.osakaorikomi.co.jp/,,,https://www.osakaorikomi.co.jp/inquiry/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通広告・屋外広告・展示装飾・ＰＯＰ・ＤＭ・新聞折込・広告用品・企画・調査,https://www.daikokyo.or.jp/meibo_list.php?parts=06,https://www.osakaorikomi.co.jp/company/,yes,ok
株式会社大阪実業広告社,https://osk-jitsugyo-ad.co.jp/,,,https://osk-jitsugyo-ad.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通広告(地下鉄・ＪＲ・阪急・京阪)地下街・電柱広告・展示装飾・スコッチプリント,https://www.daikokyo.or.jp/meibo_list.php?parts=05,https://osk-jitsugyo-ad.co.jp/company/,yes,ok
株式会社広告商事,http://ks-ad.co.jp/,,,http://ks-ad.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：屋外広告・交通広告・ネオンサイン・店舗展示装飾・映画演劇広告,https://www.daikokyo.or.jp/meibo_list.php?parts=05,http://ks-ad.co.jp/company/,yes,ok
株式会社日本宣交社,https://www.nihonsenkousha.co.jp/,,,https://www.nihonsenkousha.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：広告代理業、交通広告、屋外広告業,https://www.daikokyo.or.jp/meibo_list.php?parts=05,https://www.nihonsenkousha.co.jp/access/,yes,ok
株式会社日本電装,https://nippondenso.co.jp/,,,https://nippondenso.co.jp/contact,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：ネオン・LED・ビジュアルサイン設計･施工 広告媒体,https://www.daikokyo.or.jp/meibo_list.php?parts=05,https://nippondenso.co.jp/profile,yes,ok
株式会社日邦,https://www.nippo-rental.co.jp/,,,https://www.nippo-rental.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：展示会、イベント用備品の総合レンタル及び各種ディスプレイ施工,https://www.daikokyo.or.jp/meibo_list.php?parts=07,https://www.nippo-rental.co.jp/company/,yes,ok
株式会社星光,http://hoshimitsu.co.jp/,,,https://hoshimitsu.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：鉄道用案内表示機器・サイン器具製作・交通広告代理店,https://www.daikokyo.or.jp/meibo_list.php?parts=06,https://hoshimitsu.co.jp/about/,yes,ok
株式会社桃太郎,https://www.momosign.com/,,,https://www.momosign.com/contact/contact.html,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：看板・サイン・屋外広告物全般・製作・施工・メンテナンス,https://www.daikokyo.or.jp/meibo_list.php?parts=07,https://www.momosign.com/profile.html,yes,ok
株式会社研創,https://www.kensoh.co.jp/,,,https://www.kensoh.co.jp/first/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：金属ファッションサインとその関連製品の製造販売、板金加工部品の製造販売,https://www.daikokyo.or.jp/meibo_list.php?parts=03,https://www.kensoh.co.jp/company/,yes,ok
株式会社第一広房OSAKA,https://www.daiichikobo.co.jp/,,,https://www.daiichikobo.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：展示会・見本市・ショールーム・公共文化施設のディスプレイ、イベントの企画・施工・運営、各種広告物、ビルサイン、看板、モニュメント、遊園施設、各種店舗と商業施設・オフィス等の内・外装工事,https://www.daikokyo.or.jp/meibo_list.php?parts=07,https://www.daiichikobo.co.jp/company/,yes,ok
株式会社総合廣告社,https://www.sog.jp/,,,https://www.sog.jp/contact/index.html,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：媒体広告業,https://www.daikokyo.or.jp/meibo_list.php?parts=05,https://www.sog.jp/company/index.html,yes,ok
株式会社鉄道広告社,https://tetsudo.co.jp/,,,https://tetsudo.co.jp/information/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：交通・屋外広告宣伝代理業,https://www.daikokyo.or.jp/meibo_list.php?parts=03,https://tetsudo.co.jp/about-us/,yes,ok
株式会社青木工務所,https://aokikoumusho.com/,,,https://aokikoumusho.com/information,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：鳶、屋外看板取付・撤去、高所足場工事,https://www.daikokyo.or.jp/meibo_list.php?parts=07,https://aokikoumusho.com/company,yes,ok
株式会社風光社,https://fukosha.co.jp/,,,https://fukosha.co.jp/contact/,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：屋外広告･交通広告等の都市広告専門代理店,https://www.daikokyo.or.jp/meibo_list.php?parts=05,https://fukosha.co.jp/,yes,ok
第一工芸株式会社,https://www.daiichi-kohgei.jp/,,,https://www.daiichi-kohgei.jp/form.html,S｜屋外広告・看板・サイン・店舗外装支援,大阪屋外広告美術協同組合公式組合員：サイン・ディスプレイ・デザイン制作施工,https://www.daikokyo.or.jp/meibo_list.php?parts=07,https://www.daiichi-kohgei.jp/company.html,yes,ok
