company_name,url,contact_url,decision,reason
株式会社プラスアート,http://www.plusart.co.jp/,http://www.plusart.co.jp/contact/,accept,no_live_or_master_match
株式会社マツキン,https://www.big-advance.site/c/168/1285,https://www.big-advance.site/c/168/1285/contact,exclude,existing_sheet_match
株式会社ユニティー,https://www.unity-grp.co.jp/,https://www.unity-grp.co.jp/service/employment-information/,accept,no_live_or_master_match
株式会社ユーネクサス,https://u-nexus.co.jp/,https://u-nexus.co.jp/inquiry/,accept,no_live_or_master_match
株式会社ライト工芸,https://raito.biz/,https://raito.biz/%e3%81%8a%e5%95%8f%e3%81%84%e5%90%88%e3%82%8f%e3%81%9b,accept,no_live_or_master_match
株式会社三新,https://www.sanshin-ss.co.jp/,https://www.sanshin-ss.co.jp?page_id=49,accept,no_live_or_master_match
株式会社三美堂,https://sanbido.info/,https://sanbido.info/contact,accept,no_live_or_master_match
株式会社丸和商会東京営業所,https://maruwashokai.co.jp/,https://maruwashokai.co.jp/inquiry/,accept,no_live_or_master_match
株式会社共同エージェンシー,https://www.kyodo-ag.co.jp/,https://www.kyodo-ag.co.jp/contact.html,accept,no_live_or_master_match
株式会社共美工芸,https://k-kyobi.co.jp/,https://k-kyobi.co.jp/%e6%8e%a1%e7%94%a8%e6%83%85%e5%a0%b1/,accept,no_live_or_master_match
株式会社協同工芸社,https://kyodokogei.co.jp/,https://kyodokogei.co.jp/contact-dl/,accept,no_live_or_master_match
株式会社原町サイン,https://www.hm-sign.com/,https://www.hm-sign.com/contact,accept,no_live_or_master_match
株式会社友菱,https://www.tomobishi.co.jp/,https://www.tomobishi.co.jp/contact,accept,no_live_or_master_match
株式会社坂本美工,http://www.sakabi.co.jp/index.html,http://www.sakabi.co.jp/contact.html,accept,no_live_or_master_match
株式会社天洋工芸,http://tenyoukougei.com/,http://tenyoukougei.com/%e3%81%8a%e5%95%8f%e5%90%88%e3%81%9b/,accept,no_live_or_master_match
株式会社宝来社,https://horaisha.com/,https://horaisha.com/contact,accept,no_live_or_master_match
株式会社山口工社,http://ww51.tiki.ne.jp/~ygkosha/index.html,http://ww51.tiki.ne.jp/~ygkosha/toiawase.html,accept,no_live_or_master_match
株式会社岡崎巧芸,https://okazakikougei.co.jp/,https://okazakikougei.co.jp/contact/,accept,no_live_or_master_match
株式会社廣和,https://www.kowa-sign.com/,https://www.kowa-sign.com/contact.html,exclude,existing_sheet_match
株式会社徳島ネオン,https://www.tokushimaneon.com/,https://www.tokushimaneon.com/contact.php,accept,no_live_or_master_match
株式会社文宣,http://www.bunsen-inc.co.jp/,http://www.bunsen-inc.co.jp/contact/,exclude,existing_sheet_match
株式会社新工,http://www.shinkosign.co.jp/,http://www.shinkosign.co.jp/category/1676872.html,accept,no_live_or_master_match
株式会社日本彫刻工芸,https://niccho.main.jp/,https://niccho.main.jp/contact/,accept,no_live_or_master_match
株式会社日高ネオン,https://hidakaneon.co.jp/,https://hidakaneon.co.jp/contact,accept,no_live_or_master_match
株式会社昭和ネオン,https://www.showaneon.co.jp/,https://www.showaneon.co.jp/contact/,accept,no_live_or_master_match
株式会社昭和制作,https://www.showa-sign.jp/,https://www.showa-sign.jp/index.php#Contact,accept,no_live_or_master_match
株式会社昭和化成,https://www.shouwa.co.jp/,https://www.shouwa.co.jp/contact.html,accept,no_live_or_master_match
株式会社村田塗料店,https://www.muratatoryo.co.jp/,https://www.muratatoryo.co.jp/contact/,accept,no_live_or_master_match
株式会社東京システック,https://t-systec.com/,https://t-systec.com/contactform2/,accept,no_live_or_master_match
株式会社東北電照,https://www.tohoku-densho.co.jp/,https://www.tohoku-densho.co.jp/form/tohoku-densho/contact,accept,no_live_or_master_match
株式会社松山建装社,https://kensosya.co.jp/,https://kensosya.co.jp/pages/5/,accept,no_live_or_master_match
株式会社港電業社,https://minatoden.com/,https://minatoden.com/inquiry/,accept,no_live_or_master_match
株式会社研創大阪営業所,https://www.kensoh.co.jp/,https://www.kensoh.co.jp/first/,accept,no_live_or_master_match
